cookie_id,session_id,last_action,user_name,conversion_id
db474b32-4c0d-45f7-bb2a-cc9a022ce73c,924f5d7c-ecab-4b46-841e-66ea08272bf7,2015-02-07 07:45:18,stewartamy,"x6907,x4512"
c6dc6309-3dca-49c8-b1ca-8e0e57f68864,8e3216e7-20ee-42e9-a53e-6904bead4c37,2014-06-09 13:22:16,christinabaker,
25b6a643-0235-44dd-90b7-2d9ec927eb2a,94ae21fa-2472-44f2-adaa-d4791f139144,2014-01-31 07:16:53,junderwood,
ff5a9158-1453-4b8d-88d1-6292bcb56e9a,9bab2d09-a3b3-48e0-a71d-76a00353294b,2015-09-21 03:53:17,,
98337f9c-81ca-4870-adc8-cd9f931d75d9,c23eec3c-d090-4662-965d-e7895d3a77fd,2021-02-27 18:57:30,thomaslane,
d7182eed-6b4f-414c-8e00-713bfc53943e,e4005eb8-c09b-468a-9cc2-901a617b316c,2017-12-31 11:47:35,,
bdc623f7-459b-404b-8ea1-15af1e7afdc1,fff9bbc8-8351-4c47-b59b-973c95ee8bbe,2020-12-07 15:39:26,jessicamyers,
7a336fff-b256-4b96-8720-31df00fd0c49,4847de97-46fc-499c-88fc-dcf63756e0d9,2016-12-18 05:31:00,dustin64,
7907613a-2e6f-4952-a11a-6a9aa6f12664,3b7a3c0d-d9f2-4844-9b4d-4e86e33ef8a4,2016-12-14 12:07:41,hburns,
cc0249f9-013b-4fae-b6a7-8c49b8b2d246,828f73c7-8ebf-4fc7-bdb8-f827a59b41ca,2019-03-31 18:31:24,mooredevin,
e5c9c38f-b5f1-4783-821e-4b37e9330bc5,a5221ea1-e658-46d9-a928-e8aaa2ec2a49,2015-05-29 05:06:42,levinezachary,
231573ff-5492-484f-b4d7-7f4871976c61,1eadfdba-3bff-41de-9453-258db827933d,2013-08-21 10:02:44,lli,
0171389f-90e1-465a-8894-cbdb0a4d3594,1b4a982f-5788-4667-a452-b4f879aa1ebb,2017-03-09 23:21:53,yhurst,"x7015,x9868"
debc3d46-ff3f-417a-a80f-42d1642d6066,85d609e7-d433-4df0-ac1a-b0cb3d23ec4c,2019-03-25 03:58:39,,"x7652,x1709"
3de312d5-6727-41f7-acc1-18b940d10dee,455f9de9-f291-4c62-bc5c-565d298575a2,2020-08-18 16:37:52,tcoleman,"x7399,x775"
815ec85e-b78e-4378-8773-f58006ce58d0,5215453f-2bbf-4b16-975e-84293f1fa98d,2013-10-14 11:57:15,katherine81,"x3079,x3113"
dd254fc6-c92b-4654-a15c-fdf5c52fef7c,ecd240f8-c486-48d1-a474-421fdeda2c77,2016-04-29 15:17:30,,"x6196,x2548"
ab2b05e6-6818-41d7-aa32-e3e69eb54d89,cf7cba39-bf07-44c5-9ef5-eda1d36b9ad5,2022-01-07 21:13:44,,"x8344,x5498"
4022bc64-ee70-45c5-b820-fa8f094738da,109f17c0-636e-4cb8-897f-c80b0fd2a865,2013-04-26 13:35:38,kyle51,
2d5ebafb-baa6-4187-8074-347affb0feb1,5993110a-83c5-465f-9138-59b848449e02,2015-08-12 04:17:52,,"x5868,x2495"
0f5b8e64-73f9-417b-9ae7-fbe46f6a9835,7104519c-c9dd-4baf-98ac-cafa4a3aec3f,2012-06-09 08:03:43,mario41,"x2377,x5171"
fa94a511-40e2-4197-9abe-ab93f07ca4b2,ba0bb1ca-135c-470a-84f9-4106ec095700,2022-05-09 11:12:30,,
239ba976-ace2-4257-adc2-0c1d4b679f4d,0f9f0d07-aa7c-4c09-b38e-a868228cb854,2018-12-30 13:30:11,matthew71,"x3067,x9726"
88ccefb7-5a36-4f5d-b804-a493728accc6,5a9e5451-b60f-4031-89f4-85de6c67b1a8,2022-03-16 18:51:12,,
62e01b49-7840-4ddc-bcca-1236979f6a6d,a2807205-d7a5-48d2-8833-e02e4517d64d,2012-12-11 23:26:19,,"x8858,x1629"
7d05aa07-030b-4db9-b68a-5a0625a88b21,cc9d70c6-45ee-488c-b070-1414376022d6,2020-04-11 10:10:27,,"x6831,x4991"
61c6f94a-8950-47c0-be0f-dca8a7267d79,be20c1de-b88e-4947-a2a5-fc023398d77c,2020-11-07 14:58:26,,
3e4e0f4c-3774-4127-a63c-fcbf87d7fc2d,5a9d3df6-cee4-4269-b23b-50c0fb603595,2013-12-28 07:07:49,perezjoshua,"x4475,x8740"
54644159-b384-4dc0-90fe-8962f4167829,632c0b8b-169b-4980-888c-3417692cd1cc,2017-07-08 01:49:31,fwashington,
406071f5-afca-4e4f-a9dc-930fe9a1d3e0,74c94ad4-7f4e-47ea-a323-20cb4ce8c15d,2013-12-21 02:04:08,hoganrobert,
b4a087ec-c643-4928-bcb1-729ad9db3ae3,a87d33fb-0f92-42f0-bb6e-07b947307580,2019-06-04 10:59:49,,"x4280,x8256"
2cab71ea-1a57-4dd0-9fbc-7330a87f4cbd,b5bcf5e0-5be4-4f89-922e-139500573783,2018-01-22 18:53:42,,"x4388,x5583"
52aaa2ac-8b56-4652-92f6-4a868de65d53,d6785b64-c950-4d83-bace-b674c41026de,2016-03-23 00:21:37,,"x7498,x9101"
341bdc22-13f9-4a7f-8995-777821fb907d,f085a6c8-f9b5-402e-af28-6b3459f5b17f,2014-09-17 23:30:37,,
cad5bb6e-1cdc-4454-921a-581b94f56ce1,1e6aebaa-4d5d-4b37-83d8-6f0c49925c53,2014-04-17 15:15:32,,
c929b4c6-d2cd-445e-9cf6-c97f8d58c913,eee4d523-e9a5-405b-9fd8-23c9c093aeb8,2020-12-11 21:35:22,,
2a132a84-0189-41fa-b7b2-e373dc28a890,6fb8b10d-c654-4610-81c7-383d5badbe8a,2015-04-08 15:45:47,,
02904692-56c5-48f2-942b-a38ad541ffb7,9a856de2-0d9d-47fd-9671-a93daa915f43,2014-11-12 07:22:50,brittany38,
bfac438f-98a8-416c-a938-9e109749177e,e1a9383b-16d7-469d-9bf5-52e60d53a74f,2022-03-12 18:56:39,,"x7207,x6247"
778c39cc-1bc9-404c-aa31-c3eafe17ed43,8e6df1af-d49c-4d93-af82-2633505e854c,2022-02-13 11:50:56,judyrodriguez,
e6652631-a803-48e2-99cd-2b830efef9c0,fbb29cd9-bf95-4967-bd8d-83333cf3bb51,2012-07-13 20:40:22,,
6a4d5683-ed66-4517-ad82-e1f7a8555137,df387008-c725-4659-a49e-257c3c2dc98d,2013-03-12 14:38:58,nicole70,
56389c81-8223-48b2-9672-350c9f1773cd,f7b7ae2c-1bf9-4a6d-917e-f778746f4665,2020-04-12 19:48:28,,"x2514,x4410"
ab24221d-e1d4-469b-b4ea-57275af5d1a8,3d604d98-9475-470f-bd14-644b0648ecc8,2019-12-13 22:28:35,,
2838f787-251c-4a92-9282-3c32949cf277,26e9f977-b805-43ed-97e4-ced2497031a0,2017-07-25 21:54:23,swatson,
68d8d9d2-1201-4d62-8f05-8108c763888c,480db8f1-49d6-4c86-8079-e1ba0bea9ff6,2019-03-02 02:44:34,blackjennifer,
c09c1422-58bc-4dd8-9a9c-e2f7b733a596,d003a9ee-5c3c-48b4-9a62-593b1b2472c3,2018-11-24 04:38:40,jonathanbrewer,
2157bb02-1a3f-467c-a79c-abc3b2c6e630,8574fd5d-cdfa-458f-9852-a3828f71b021,2015-06-13 06:07:35,,"x2912,x2650"
303b53e1-8807-4245-8cef-06963635fb19,30f2610f-8b6d-4ea4-a13d-537600a2ba21,2021-03-19 02:58:59,,"x3029,x5286"
33a7d69b-d77b-4828-9504-eaae2d11ffc7,ec9bdb55-53fa-4484-9851-2ecdcee57b6e,2014-03-13 03:37:58,ashleycrystal,"x3524,x3541"
6861dda6-a072-47d8-9d39-bafd05b8d990,3586d3e3-258d-4eb5-8a5e-73c403bef7da,2013-09-17 12:23:00,singletonvernon,
ed274a41-1018-4192-9b32-fc62b39874e5,0fbd4fd4-9309-45d9-8387-fd684ada2e6b,2020-02-27 14:39:31,,"x9359,x2875"
9f45e062-f012-4428-91b3-e3d2cc47a0df,da223a8c-a968-428c-a053-1913a3b1d61e,2014-07-03 17:30:42,carloschen,"x2968,x7686"
4d56a182-b850-414f-9cc3-a816ec317d03,dc8e8ba6-d109-4305-908e-8b7f6530c43d,2020-07-24 02:12:38,,"x3038,x9501"
158e726b-f5d9-4caa-aab9-347aea17f7ac,88a65b85-805e-4f81-bb5c-06fcdf1bc4ab,2022-01-28 14:12:18,brian83,
26732175-3688-4105-966a-d68b030b3d77,5ce461c0-be8c-4bdf-a397-95c8a3f82fdb,2022-02-19 11:29:50,,
b96f085a-f26e-4f8a-a088-091a74e83010,f8d2c9b9-c20d-44e8-8d68-94419598db3c,2020-11-30 15:43:33,nelsonheather,"x6480,x4452"
fda82d71-e9ea-4e53-837d-77a0787aab4c,5cee45de-ff47-469e-8865-b8d337c5f3e1,2015-06-03 06:30:21,,"x2139,x5971"
8ba10692-727e-4fc3-ab62-ccf8e8850361,bad69de8-119d-4dca-8a50-89aec7f47a94,2012-12-19 08:19:39,,"x550,x3921"
0bf4b66c-74ee-4901-9383-bed8eafe4172,fe287e14-15b1-4847-b560-b6d957e307b8,2016-02-19 06:30:12,gilbertseth,"x7227,x2893"
b070dd3a-5ad4-433b-8508-4f2459792ce6,34561883-8a69-4771-bebe-49cef3636642,2020-04-25 15:24:39,jonathan87,
dadd8790-7e76-4d8e-9126-1a140812c866,a73e9c4b-66b0-4d58-ab30-952ee578156f,2017-02-11 18:21:52,garrettdavid,
ab3ee7a8-3092-4699-8b5d-0e10acdb441a,a02ec83e-6c54-49b8-83ab-bab44792b1d6,2012-09-24 14:16:44,ronald53,"x3231,x2399"
527a9ce6-228c-4788-b823-f05fb903dd87,e6fb0ae0-0f94-48bf-a4b5-72cf5954c9a4,2013-03-19 13:22:04,afranco,"x107,x351"
a1f04f00-b1b4-4911-a661-e58acd6e02db,45e90630-2629-4033-b1ad-65a3efdcfac0,2016-08-29 16:12:59,john24,
e726613d-1b0b-4508-baab-a205d9e053eb,003a3359-b537-441d-b27e-75b46c2fe7f9,2014-01-22 14:34:02,vanessa99,"x5212,x8758"
c36740b2-c781-4587-9513-e1effd46637b,3404e61f-d948-4b84-9373-61c27f87c4dc,2020-02-28 16:46:58,,
3959c996-5795-46b1-b000-42249168f674,3a729774-34f1-4138-a685-dcaf198676dd,2017-08-27 00:07:39,,
9236a517-33e2-4563-ad20-a6e8000ad428,5cd16889-431e-4f08-a1e1-73a0d7e16ead,2021-03-28 00:28:29,,"x6080,x2111"
8c3a7431-50e2-4d0f-b58e-70e2c81c1ba5,49512974-2075-4ea0-afdc-5b9ea5d5be6f,2018-10-09 03:48:26,,"x9403,x5445"
8b769875-f2d8-485b-b542-6e8889ee1251,dcebbd96-56c9-4183-a7c0-ab730bc6b14d,2013-03-07 07:41:18,hannah92,
2862bcf4-a8b0-4099-a0ee-1258e79417da,ea274f16-90ed-4d26-8149-e91dd3760e9d,2016-11-02 00:25:26,ericarobinson,
1eeee2ab-44ab-4061-9450-e361658c7496,97cfaa2e-b369-453f-8c80-56a6520440bf,2018-01-24 09:51:59,ehopkins,"x6945,x1413"
4200b2dd-cb7b-43f4-8861-1c99f3aad783,e6aaeebb-8522-4828-81be-e2b67f66bd4c,2021-11-14 23:56:25,,"x8538,x5098"
db502b0e-1295-41da-ab43-be72eddc1ca7,a137337a-68b9-486a-bec3-673d5a2ac622,2020-03-23 13:44:12,,"x2670,x8092"
0ed3a08b-c887-40c4-b99f-60d23f5c50f1,b41a45ac-e607-448a-bda9-984a119556ff,2020-09-02 12:54:58,,"x68,x4104"
d8a48eb9-d64b-477e-a564-be607fc2430a,9d81f473-acbe-4f5f-8b4e-03b86a49ba3f,2020-12-05 07:01:26,llucero,"x3579,x9030"
19466283-bb6f-4845-bdcb-72659bbb1b5a,09d11662-8682-41e2-9f21-2253df167dc5,2021-01-13 08:37:16,,
c5cf7e41-2479-432c-ac55-0e090a47506a,d7d6629e-087c-43b4-ad40-6666254f4db2,2014-05-06 04:11:39,scottjohnson,
0dd879f0-39b9-42c2-88d2-f8073aa4bf21,a402b415-c6a8-430a-9017-4b37a9ca5129,2013-10-20 00:31:35,aliciavaldez,"x9784,x8353"
ece57562-188c-4e04-b6d9-41c23fc0bfcd,c526cedf-3128-4db3-9dc3-9249dbbf5d5f,2020-12-09 07:55:12,,
40952ffc-ce38-4314-876b-bf0cdb083360,7b292ac0-f768-4944-8b2b-7e2e6a08737a,2014-07-23 20:19:35,gromero,
c5405ed6-3c55-476a-b7df-d4d1c586a787,452cf8bf-15c3-4416-ad38-25d9fd78df85,2022-05-02 03:11:55,,"x4529,x3982"
2640011d-f6f8-421d-8d6e-490cfb451b0f,e90a82ad-9ff6-4a82-b5ec-347ba5f7cd79,2016-12-05 08:25:47,,
6c4e87b5-8c4f-4a9c-96c2-6e6afe4ce1ce,b1d877de-04e2-494e-83af-9f79e69eaebf,2014-04-03 21:46:19,fsantos,
1a766b97-e9ec-4786-8cc7-26a373778f6f,f77bf3d5-c3d3-4558-9daa-d75b094eb655,2015-12-22 08:50:23,berrydeanna,
51a67bfb-5d4a-4781-83ec-79747c1bc153,2011063e-02a3-42fa-97e7-9fc4947fe264,2012-12-11 10:25:30,wardmichael,
34bdf4fa-503b-43c1-8405-b72ced8ea784,23b849ef-2c90-4d6e-9a9d-4cc63ffbf2b4,2017-04-18 04:34:54,,
c37748d3-1c79-45e0-bc45-f5dd99d5e0f9,8af836e5-1a25-447a-8fab-36dfce2026bd,2014-10-23 09:56:25,mcameron,"x2594,x9037"
075965a1-712f-4ea7-b316-c3b94efb1e6d,2adb2b67-c9e5-4da9-b3a4-7574ee2222bf,2021-01-24 19:53:16,johnsonbrittany,
4f876f0f-ad67-4b45-80a7-000f49bc236b,8361b029-f81a-426a-8d37-dc0bc2829466,2020-01-14 18:36:00,kennedysara,"x129,x8621"
33b66f06-965f-4885-aa55-3060df4e64e7,3548b8e4-7618-46b2-8d8a-e20ff6be79b3,2018-09-24 15:19:47,,"x3924,x2424"
801c58b9-fddf-4788-9550-139b394cea80,49d52018-9732-40a8-aa22-a7bea7a28759,2020-12-28 22:13:17,,"x6441,x2055"
7612a9d3-df2e-4d01-b172-f866f5613206,18788b7b-8db7-4368-9e63-e3aa3ca0cf9e,2019-09-16 18:55:22,,
38fcee3c-2ff1-4f34-8b9f-e8e972d7653e,9d578a22-b399-4e68-941b-8283b070294e,2018-08-13 20:48:11,,
43c9cd1b-dc62-4478-b00f-4484392317cc,5cdb3531-c541-49a1-9b1a-cf3764bc9b44,2019-11-29 10:19:07,sarah93,
acd7d891-2d4a-4424-aab6-9e21bb4e5e65,fef000d3-445a-4c0f-929e-3c89cf39fcad,2013-08-24 20:08:59,,
e83c4b36-6123-401c-80c0-bef13eb2d765,82176476-4178-4abd-abac-5c995d261a44,2012-06-26 11:18:39,,
53b0b247-deae-4399-a65b-394a3a3d5918,5e3c7b30-76fb-499f-8dc2-e2bcfdb1095b,2017-03-19 01:04:28,lewiscourtney,
832ffdc6-f61f-49f2-ab37-e01c8133045f,0479be2e-9547-4cd1-8e17-d07047a52501,2012-08-31 10:06:57,,
44d7b43c-7d40-4d91-a186-ca0494a621d3,63ba85e4-dee7-45a9-b394-46eb334c3fa5,2013-05-06 19:49:15,,
2f8b2ff2-9c45-429f-9f60-d52aeecca7c8,65dc3492-b7cf-449b-8aaa-8dfcead2c548,2021-02-18 23:34:35,carloswright,
33007bc2-3f83-4373-9f1b-f24d5687769a,09bbaaeb-7408-48f2-b3bd-a01178b79e3a,2013-08-14 17:29:58,allenkristin,"x478,x1650"
7ec097f3-4537-4be4-9d48-c378c5856c77,3614c457-456f-42cc-abb5-af4aff125636,2013-04-08 06:11:48,,
2113f923-4187-4c0c-8fa0-498f7db09320,999d5864-f9d1-45de-bb4a-f48208d17263,2012-06-09 13:10:25,,"x7032,x236"
dfeed3cc-817f-43b1-b3ed-644f164943e1,8903ccfb-9d24-4004-a244-92e3926b03eb,2014-01-16 07:00:18,schmidtdanielle,
b688920a-5b50-48d2-ab23-30ae19d61548,7fdc16d3-0c19-4c94-b985-407164bdb020,2018-03-05 19:51:41,thomasadkins,"x333,x3202"
92d486a4-1774-4ee4-ac9d-1d60f73a158d,e6db9d12-b76d-432a-9ccb-6501dd00ac16,2017-10-18 17:26:20,,
ca99a1a6-fa5b-4ee9-ae1e-8bdc14357948,a7b36381-d107-419d-a1b6-ce33ab40b8f7,2020-06-25 07:02:28,,"x4347,x1283"
c5bf3c59-4233-4b3b-bb5a-43724e87ccd0,a4774914-e536-4492-b2b1-e9ae3bdd0d1d,2015-04-20 06:50:50,,
d957a07e-e3ba-41aa-9a0f-286c7eb10d27,660b6f44-2472-4dab-bb11-fca1f5d8ff67,2021-10-07 05:19:25,jacksontodd,
7b79f79a-7b3b-4398-82d2-19f85bca8d33,578ed183-54fb-4954-a2bb-708a0a146d43,2019-05-05 21:55:43,,"x3106,x1259"
6ee17c5f-5b74-424c-962b-d3ae2c4c2c03,ad36a5a0-64ab-4b52-ac22-354a46c46100,2017-06-16 03:28:44,freemandarryl,"x791,x7718"
6cabf7f7-9597-4e69-8678-b1c6b4fce380,f888b30e-3301-4a48-96b7-38f189be5ec3,2015-08-24 12:33:23,fosterjeffrey,"x3903,x4376"
172b1eed-22de-4a71-a6e5-2adc976ad055,8a32362e-e003-49a6-bfd9-73a98db1e0d4,2014-08-06 15:45:08,leonwilliam,"x6690,x4681"
f3f7bcf5-f036-409b-b4d4-1011c727aaa6,8618adad-58fd-462d-8df4-937a4681267b,2020-04-02 14:15:38,kimberlysimpson,
167c625d-1b63-4658-a849-500d650ca9db,1575789b-03de-444c-8b44-a4429acbcce0,2019-09-03 11:42:07,charlesjohnson,"x4141,x1107"
72205586-db24-4f36-94f5-3c6de9030086,2a93b297-5a75-4f0d-a294-c9454f93e16c,2017-04-03 01:28:28,gracemartinez,
63b2fc07-967b-482c-aa9e-ea1c9923b78e,dbb9ddaf-fe0a-4ae1-8432-416dba80cdf7,2020-11-17 15:14:48,michelle33,"x9528,x1456"
69117bb1-8624-40f2-b08c-4d81ebf1eef0,c09ff4e4-854c-457b-8a84-f4334d1c8223,2013-10-27 05:35:15,pollardtrevor,"x6213,x3640"
100e9465-2c07-49e4-9524-eeabae0a4ab7,dfa6a54d-15e8-4035-b5be-e9ca9bd573e1,2018-12-27 12:49:20,,
e01cd0a1-80b4-4863-a60a-668b1d8c852c,682f8b64-0230-4758-bf41-b7c83d5b32fe,2016-09-29 05:30:52,,
9e80527c-5679-4c2b-8621-54eebf74d9c1,4c19f389-62ff-4522-b39d-ef5128a8a966,2016-11-24 16:15:47,,"x9559,x2364"
93344d42-b98b-4d1d-8e91-25dc2f0fa8ab,d201573c-2c1c-4874-ae6f-b0974ecdda52,2021-09-25 02:59:06,gdoyle,"x5468,x2520"
d56a9167-6db7-44c6-8d31-eabb17d36633,a68f3fac-125f-4513-894b-438a65843a3a,2021-01-20 00:41:06,sthompson,"x4790,x7196"
61362f0e-f77c-4f83-8980-666a1b43a3d8,49d5c27b-9b01-4379-bc75-5bf6a209db9c,2017-08-17 06:08:31,cheryl49,
041d5828-5862-4307-94ac-c79bb6836e1e,d8b18d1c-ae85-449c-bc76-1f300dd56364,2019-04-20 04:04:19,,"x2332,x2301"
9cba7ba4-df9a-4f2b-b7a9-d48eb22d0c2a,00581108-c715-4be6-8a0a-933b8c569197,2014-02-25 15:48:55,,"x7831,x4414"
f691a392-9f5d-4824-987c-6e3dcf7cbe02,2e64597e-0664-408e-aef6-bb96f869bf23,2012-08-01 04:48:57,,
80d25b2d-212f-4b5c-b561-0469e31ee5fa,57142dd7-9623-435a-bb14-2d1a8e538652,2018-08-10 03:00:28,alexanderrodriguez,"x2175,x839"
e3a70894-9f62-407b-8354-430bb8d67926,5dc1f69b-d2ed-4372-9131-6337d3280736,2014-05-22 08:20:43,josephwheeler,"x6716,x4919"
2a007728-bcda-48bb-a1dc-bddee21e54de,eac64128-a79d-46fd-a781-5cfd0eca3cdd,2013-06-06 14:50:47,,
365a037d-ed0a-4c4e-901f-c597523f85ec,f71e1a0e-ef45-4a6a-b92f-834e1829f909,2022-03-24 20:29:52,amandalevy,"x4779,x5371"
79eac5ad-b57a-4d4a-b805-f44ac2f1d19d,874c139c-41a5-4039-b7af-a73bce0956c8,2016-05-13 10:24:33,,"x4597,x1081"
f27cb1cc-3a2d-45d3-9e8b-cc8acfa424bd,b0a4a791-4e85-4815-9058-fdf56d9cc878,2018-06-13 02:57:58,mark56,
d0dc5853-fa89-4711-8fc5-6a6e0d92254b,24825d62-6168-4262-868d-058f6ad0ef53,2013-10-29 19:47:26,,
7cf9b4ca-5042-4d72-92d5-f6481a4e40f9,6de26851-c539-49ad-b943-8a08d449d2df,2012-07-13 14:37:42,,
195ad95b-dc7b-4a5b-98fa-63dc87b1aabb,0c3422d5-0c83-4571-8fcc-01888ca02907,2021-09-23 23:29:44,patrickbeard,"x908,x4269"
d2cb14fe-dcff-4307-a903-14010c7678aa,25586fe7-12cd-4f1f-bc18-dada9a0640e5,2013-08-13 18:44:47,vgreene,
67b7b53e-bb41-4d0f-a8a1-8e75c7d675ab,e6339d93-90e6-4dfb-bbe4-bbd73a6f76ff,2019-01-09 04:56:49,dean77,"x7182,x5942"
9aff271d-25a1-49d1-9991-3bc3ea4c33e5,9f13cbff-5ea3-4992-9ee2-8b02cb22d638,2021-11-06 09:08:31,linda17,"x9619,x7512"
748df604-8833-4201-ae84-ea9f1645398d,f811d273-2d3e-4bd6-aefe-aeedd3441841,2014-09-17 18:02:39,,"x2953,x5961"
009d35ad-2816-42c0-9ed5-c28fabc356aa,ff076635-bc69-4de5-a43d-53eba16a4e45,2018-10-08 20:11:41,dgarcia,
8a05ebcc-e82c-4703-972b-eae902ff32ee,bad60f31-7da6-4098-ac20-28f301e331c7,2018-04-26 15:23:05,,
8aded3cc-4b18-49d9-b513-a998a489b5f6,34c2ffd7-5008-4e17-8505-369de51a5a05,2018-05-10 00:00:17,reginald55,
200705f9-53e7-4dee-a819-ccbf316a7a85,0daad800-5457-4486-9e35-5a08c012d069,2014-08-22 05:27:44,,"x2365,x753"
1f97cda9-d7ba-4382-a47b-afc7a726780b,095dcb6e-1805-4ddf-88e2-7fe94dfed8a4,2013-05-11 21:48:29,,
aa29f0f5-6c8c-419f-ad88-327604b0ddad,523663a2-7a61-455a-8ae0-9e97e50046ee,2021-11-11 05:25:47,littleamber,
6b2ae299-b342-4a3a-82aa-556004d466b2,9f47c87d-b6aa-4b58-b6e0-831ce5e5cfba,2019-09-25 14:34:34,jwolfe,"x5166,x6267"
cf197e51-53d4-488a-997b-261f31b5a235,777f56c5-65d6-465c-b53c-6a5a8e1dbba4,2018-03-23 23:28:29,andersonkenneth,"x8637,x8900"
eafb2d52-156d-4060-b5bc-43bd2ee9427b,1b5da1dd-d884-4d38-adbe-b467c383c655,2017-03-08 22:42:59,staceygraham,
d7e4345d-d21c-45dd-8f48-dd06cee3e11e,a948acfd-842b-479b-937a-d05eb78743a0,2019-12-10 18:22:14,jhorn,"x6884,x5961"
42d3f179-5e32-43fd-9b8e-e2aca9ba6062,fb986007-217a-4120-884f-207c0d7c0fc0,2020-08-14 04:54:57,,"x3231,x6891"
1b1bc4bb-0a9b-4654-80ec-e0f3991acc19,e50bc71b-4e83-41a6-aaa3-e6fb571343b2,2013-01-20 05:45:44,barkermargaret,"x9498,x6974"
67b6ce47-55fe-46f2-94f0-a542b8521abe,67eadf8f-16b3-497d-bf04-98aec8dfd74f,2020-12-12 19:10:41,,
13d234d8-7046-4d55-8f36-bd3dfccb134c,998ca7b5-4310-450f-8da9-0b160ea61020,2016-05-16 11:46:37,kylefritz,
2e5d2b47-57ae-4aae-b0a0-abeac942e699,d22d6ffc-3ae3-4922-8dcb-57895583de83,2016-03-04 10:03:41,,
42c58e6d-bef5-44bc-9604-570bb5dbc509,41c45cb3-2848-443d-8ea3-e2fb36f0f6dd,2015-06-14 08:48:11,ashley94,"x5798,x262"
c874ba08-115f-480d-90ea-407ef3a8cb4d,9897d361-0768-4250-9b32-2a7409ae320f,2012-06-10 17:13:00,robinnash,
a8ffa3f9-ee09-41b6-8959-acc8c2c3d4fc,868ce571-f51f-49b3-b38f-6b4d9e27f7ae,2019-01-30 03:21:51,pmunoz,"x5720,x6604"
6fcbac9e-092f-4ffe-896f-f2b1739de419,90b2e16e-2bdf-4220-951a-b189276d28c7,2017-04-03 21:20:37,johnmoreno,"x7966,x3801"
2e9f1b4c-23d7-432a-84ba-37e7e2a6bc9f,ec811a89-0a37-4f38-ab4c-0ac9516c9754,2013-08-21 13:35:52,dawncross,
15764b8b-a6b2-4f71-b5fe-6863f250868f,25359723-ffc1-4590-84e2-cdb3c94e6a7a,2013-08-04 19:54:46,margaretclark,"x8204,x4072"
6e850eaa-a7ce-44ae-a999-d2bbd86eeb7b,710a688a-9460-484d-884f-869813581bfe,2021-04-28 01:21:23,,
b0ba6531-ee6d-453e-b476-e8e8be735f2e,ab7415a2-fae0-422d-a1ac-996baa4438a3,2019-09-27 05:49:29,,"x1849,x719"
55c07876-e16e-4c0e-9a01-4b321308e8a6,e5e26600-a887-4cd4-af8a-4d49fd8d28a2,2017-12-07 16:26:00,peter85,"x783,x2064"
e6afacf8-5380-441b-a27b-fe569a2a3a7d,dde6ad48-fad7-4bf5-b2c0-bbeb524c0f64,2012-12-16 09:57:36,areynolds,
228b301f-d7af-471a-9a73-1609bcd18934,f49483d7-2152-4d11-9385-50f0856b7236,2021-06-24 03:46:48,,
7bec26a5-5694-4351-bae6-c2403325d4c9,d140a9bc-606a-404c-ad82-309e1a57c832,2015-04-26 00:30:36,,"x3908,x6069"
0c786c7c-620e-4646-9688-fc3a5f98d3ed,751b31d6-48a7-4568-9f6d-4b3d49d19995,2018-07-21 00:37:53,,
970d86c5-324e-4252-b347-f5ef92267123,0b71acbd-ca05-4d76-bc7b-62fa5cd14247,2014-07-02 07:26:59,,"x8483,x6228"
43c79ac5-eef3-4f6b-be8f-26dcb6fd594f,6586d6d7-feab-45e3-aaca-211daf031957,2020-08-16 02:22:14,,
82d3401b-0788-4643-86d5-eda61f83ef9b,8febe1c5-9b4a-4097-9917-f8cc5e7e07f2,2019-02-18 08:53:54,,
abcafb04-bcb3-4e47-a581-ec5ed1c2b3e1,c9a0c00b-b80e-4ea0-b780-ebba99dce369,2013-01-29 03:18:43,,
9a24940a-5e34-4307-a289-888af84b3fe8,2b480a36-6721-49d4-a190-0e99bc6165a5,2018-05-24 23:35:05,,"x2049,x9475"
61d7c679-5d65-43ce-8bbc-fac59973669c,3c748b69-9624-4cae-91ab-991710946549,2016-09-02 21:01:27,,"x7428,x6219"
66c76be2-b9d2-4f3a-be75-36d466cd9602,3701bca8-6cf2-44a9-8334-f7beb0132c43,2018-07-11 12:13:05,lawsonjay,"x2494,x6416"
de5f04e1-5aa0-4e59-a6cb-b03741740b64,cbd2180a-1147-49a9-ae5a-71c4e45d8f24,2014-04-15 07:07:12,,
4f7f7fe6-1134-43f4-a22e-25ac97587677,7d0b5e46-a9a1-4f49-80d3-de3594f9c12c,2020-01-02 04:59:55,,
0bc5a599-d886-4068-bbba-433e43fc5563,58dbde68-1c94-4720-acd9-5991d4a7ec41,2019-01-12 20:48:10,malik04,"x8595,x2337"
a3ad0f2e-0852-4f45-8036-8785a43af9f4,30f95e87-9c6e-42f1-96d2-ab3540332ad1,2018-07-23 08:52:41,david29,"x1383,x2303"
3cde9a91-209a-4dc1-b7a8-855216320114,805d6b38-e1e7-4063-9993-c99cd5ba6d77,2015-09-16 08:20:11,qgray,
18f76884-e23a-4488-aaf2-92d9676a2f1e,a290ccf1-c20b-460a-bc87-d48e585622e7,2022-01-22 06:12:04,michaelmorris,"x480,x1483"
a5272081-f06a-465d-bb7b-d67d754faea7,f5cc0cf1-3f23-4482-9104-5fce0e0833ae,2012-09-27 13:17:13,,"x5882,x4747"
