session_id,client_ip,client_platform,canonical_url,domain_name,app_id,device_id,events,start_timestamp,start_event,end_timestamp,end_event,session_duration_sec,user-agent
5a9e5451-b60f-4031-89f4-85de6c67b1a8,154.177.12.48,web,http://www.allen-estrada.com/,maynard.info,travel,,10,2022-03-16 18:23:45,ProductView,2022-03-16 18:51:12,Purchase,1647,Mozilla/5.0 (Windows 98; Win 9x 4.90; sl-SI; rv:1.9.2.20) Gecko/7413-10-23 13:28:07 Firefox/3.6.3
a2807205-d7a5-48d2-8833-e02e4517d64d,194.164.147.40,web,http://mays.com/,jordan.com,health_services,,14,2012-12-11 22:57:18,SingIn,2012-12-11 23:26:19,Purchase,1741,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1)
a43e64b8-4d24-4e46-93c6-ceb22eb6ab0e,215.89.42.105,mobile,http://hancock.net/,lewis.com,travel,72F13A93B377FD29,19,2018-02-22 21:24:12,PageView,2018-02-22 21:49:23,ProductView,1511,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mr-IN) AppleWebKit/535.7.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.7.7"
5f8fb3f2-fcd0-409f-8892-fad5ad0bff43,137.139.72.152,mobile,https://barry-garcia.com/,holloway.com,health_providers,CB8BCB1D58D6150D,27,2012-07-18 05:55:36,DiscardCard,2012-07-18 06:13:52,PageView,1096,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/29.0.853.0 Safari/532.1"
a4761893-488f-4455-a7bd-64d9a0783943,148.170.62.49,mobile,http://gonzales-morgan.com/,perkins.net,health_providers,28DFDB5D623E122A,30,2020-06-12 23:28:15,DiscardCard,2020-06-12 23:57:15,SingIn,1740,Opera/8.45.(Windows NT 5.01; bhb-IN) Presto/2.9.164 Version/11.00
752392e3-c6e0-4f26-a484-b92288a4b775,161.112.192.25,mobile,http://atkinson.org/,johns-mills.biz,travel,CBF623767FBF5181,19,2018-09-17 17:19:07,DiscardCard,2018-09-17 17:40:24,Search,1277,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8225-12-11 08:08:11 Firefox/5.0
cc9d70c6-45ee-488c-b070-1414376022d6,153.87.93.127,web,http://perez.com/,gallegos.biz,ecommerce,,28,2020-04-11 10:06:07,Purchase,2020-04-11 10:10:27,Search,260,Mozilla/5.0 (Windows NT 6.0; bn-BD; rv:1.9.1.20) Gecko/7641-07-13 03:20:50 Firefox/3.8
ee5ec210-0441-4406-9318-6f99dfee59b3,169.253.155.226,mobile,https://ross.com/,stout.net,health_services,B90A48628D4901A4,20,2018-04-02 07:13:33,DiscardCard,2018-04-02 07:18:07,SingIn,274,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.22.6 (KHTML, like Gecko) Version/4.1 Safari/532.22.6"
1f83771c-a72a-4156-8d4c-a169d0951d15,133.127.113.101,mobile,https://www.peterson.com/,osborne.com,ecommerce,3965A25FF35D4814,2,2018-04-24 18:25:53,SingUp,2018-04-24 18:34:31,ProductView,518,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/29.0.847.0 Safari/534.2"
1e1794c5-3c4a-4a60-95e5-f73199e2b586,105.12.160.199,mobile,https://wood-stone.org/,hernandez-jones.info,ecommerce,24603EC1E9D10F23,14,2021-08-08 08:30:12,Search,2021-08-08 08:34:22,DiscardCard,250,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.8.3 (KHTML, like Gecko) Version/4.0.5 Safari/532.8.3"
5a8e1f14-d9fb-47c9-9087-2573fd727dd4,169.43.158.131,mobile,http://www.clark.com/,carter.com,ecommerce,A1A1BE8EDD520393,23,2014-12-07 20:31:20,Purchase,2014-12-07 20:46:19,Purchase,899,Mozilla/5.0 (Android 7.1.2; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0
d6788e67-ed94-413d-ad8a-af1288cd2c36,216.51.129.143,mobile,https://williams.com/,wilson.net,health_providers,1113E2D3EE401790,23,2018-09-03 21:40:40,CompareProducts,2018-09-03 21:56:11,ProductView,931,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1)
be20c1de-b88e-4947-a2a5-fc023398d77c,219.56.203.109,web,https://phillips-stein.net/,massey.biz,health_services,,24,2020-11-07 14:55:18,CompareProducts,2020-11-07 14:58:26,DiscardCard,188,Opera/9.17.(Windows NT 6.1; ff-SN) Presto/2.9.170 Version/10.00
ff647267-db8b-4c4d-8e84-a127f9fbd154,166.131.251.127,mobile,https://www.ramirez-gomez.biz/,king.org,health_services,23B5D1F52F8B84C6,11,2020-10-03 03:00:50,Whishlist,2020-10-03 03:06:29,Search,339,Opera/9.73.(Windows NT 5.1; ia-FR) Presto/2.9.160 Version/10.00
5a9d3df6-cee4-4269-b23b-50c0fb603595,136.53.72.238,web,http://arellano.com/,jones.com,ecommerce,,26,2013-12-28 06:53:04,Purchase,2013-12-28 07:07:49,CompareProducts,885,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; doi-IN) AppleWebKit/532.38.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.38.1"
fde72bf0-c26e-4286-8d1f-6002a58f96b9,217.126.142.127,mobile,http://www.glover-coleman.net/,crawford-rich.com,ecommerce,3A6B336D6B1C329E,24,2020-06-27 20:28:00,SingUp,2020-06-27 20:55:35,DiscardCard,1655,Opera/8.37.(X11; Linux x86_64; sa-IN) Presto/2.9.176 Version/11.00
7959b010-fe06-4bdc-878a-fe61ff5b453d,195.144.143.219,mobile,http://www.martin-santana.com/,joseph-mccarty.info,health_providers,28FE74405E023614,25,2017-03-21 13:47:31,SingUp,2017-03-21 14:10:35,ProductView,1384,Opera/9.38.(X11; Linux x86_64; ku-TR) Presto/2.9.187 Version/11.00
491b7b25-56f0-44ef-ad65-5ae6a5a320fa,36.212.156.143,mobile,https://www.ortiz.org/,berger-cook.org,travel,8EE7E819521559E2,3,2012-06-29 23:38:30,PageView,2012-06-30 00:01:55,DiscardCard,1405,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0)
632c0b8b-169b-4980-888c-3417692cd1cc,89.176.3.214,web,https://www.cuevas-hoover.info/,campbell.com,health_services,,14,2017-07-08 01:38:49,Search,2017-07-08 01:49:31,ProductView,642,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/18.1h8026.0 Mobile/68H673 Safari/536.2"
e1dbb966-9b78-41b2-a99f-ab6ba417f388,198.100.53.227,mobile,https://pierce.com/,woodard-stanley.com,health_providers,20F6DCF5ED0A1196,11,2020-12-10 20:42:25,Search,2020-12-10 21:01:10,SingUp,1125,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/16.9q2815.0 Mobile/11R462 Safari/535.2"
4150f4f4-de11-4a7e-9e04-16fadaad151f,2.62.23.40,mobile,http://garcia-harper.com/,johnson.info,health_services,D1A0F13317E823D6,30,2021-04-18 06:25:44,DiscardCard,2021-04-18 06:32:57,CompareProducts,433,Opera/9.48.(X11; Linux i686; si-LK) Presto/2.9.177 Version/11.00
59770ea3-a32a-4da0-ada7-df02196e9c75,135.129.17.110,mobile,https://www.marks.net/,williams-holmes.com,health_services,4F8879763D3AA509,5,2013-09-28 23:35:50,Whishlist,2013-09-28 23:38:25,Purchase,155,Mozilla/5.0 (Windows NT 6.1; ti-ET; rv:1.9.2.20) Gecko/7639-04-12 07:10:01 Firefox/3.8
74c94ad4-7f4e-47ea-a323-20cb4ce8c15d,201.151.130.92,web,https://cummings-rowe.info/,wood-gray.com,ecommerce,,11,2013-12-21 01:42:37,Search,2013-12-21 02:04:08,ProductView,1291,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; am-ET) AppleWebKit/532.23.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.23.4"
a87d33fb-0f92-42f0-bb6e-07b947307580,47.104.248.205,web,https://www.orozco.net/,cole.com,ecommerce,,11,2019-06-04 10:30:02,CompareProducts,2019-06-04 10:59:49,ProductView,1787,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1)
753288f0-364d-4cb4-9c99-e268ee2c424f,59.110.84.109,mobile,http://www.sanchez.org/,lewis.com,health_providers,7FB13E8FAA583168,9,2022-05-21 22:50:34,Whishlist,2022-05-21 23:08:58,PageView,1104,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:3.0; pa-PK) AppleWebKit/531.36.3 (KHTML, like Gecko) Version/4.0.4 Safari/531.36.3"
b5bcf5e0-5be4-4f89-922e-139500573783,172.59.193.144,web,http://www.williams-patrick.com/,smith-beck.info,ecommerce,,2,2018-01-22 18:42:37,CompareProducts,2018-01-22 18:53:42,Purchase,665,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.29.7 (KHTML, like Gecko) Version/4.0 Safari/531.29.7"
6ac37faf-65cf-4665-9a71-17a3a2102832,153.225.241.185,mobile,http://www.walker.net/,acosta.com,ecommerce,8BC1C6AF31E52055,20,2016-05-09 10:48:24,SingUp,2016-05-09 10:50:53,PageView,149,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/53.0.880.0 Safari/535.1"
d4af0aac-059b-40bd-9c08-4c5eae1c85c2,205.176.173.130,mobile,https://cruz-hernandez.info/,rodriguez-johnson.com,travel,1E9D47684D53B291,4,2019-08-23 16:36:30,Whishlist,2019-08-23 16:39:33,PageView,183,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0)
d6785b64-c950-4d83-bace-b674c41026de,204.232.89.196,web,https://fowler.info/,pennington-pittman.net,travel,,14,2016-03-23 00:01:54,SingIn,2016-03-23 00:21:37,CompareProducts,1183,Opera/8.91.(Windows NT 6.0; yue-HK) Presto/2.9.177 Version/12.00
8485222c-dd72-4b9f-9ba3-6ed68b35b8fe,59.226.175.138,mobile,http://www.martinez-burnett.info/,miller.com,health_services,12B4851395A3FE64,27,2013-02-22 01:19:26,Purchase,2013-02-22 01:29:24,SingIn,598,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/19.0.898.0 Safari/534.0"
340330b3-2dad-4146-960e-271fa4aa1345,155.71.120.119,mobile,http://www.robinson.com/,scott.com,travel,036D622A273715A0,14,2014-12-07 22:27:39,SingUp,2014-12-07 22:51:21,ProductView,1422,Opera/9.11.(Windows NT 6.2; gv-GB) Presto/2.9.185 Version/10.00
f085a6c8-f9b5-402e-af28-6b3459f5b17f,20.52.113.147,web,https://www.maynard.com/,williamson.com,ecommerce,,18,2014-09-17 23:27:43,ProductView,2014-09-17 23:30:37,CompareProducts,174,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4482-02-07 15:52:41 Firefox/3.8
0b734d04-90e5-4352-bd73-70033e5ee378,68.7.99.73,mobile,https://turner-robinson.net/,davis.biz,travel,3EBA985571EA7508,16,2018-11-07 08:30:44,Search,2018-11-07 08:56:12,ProductView,1528,Opera/9.15.(Windows NT 5.1; mhr-RU) Presto/2.9.168 Version/12.00
1e6aebaa-4d5d-4b37-83d8-6f0c49925c53,150.168.230.69,web,http://www.evans-mccullough.com/,phelps.info,health_providers,,3,2014-04-17 14:50:55,SingIn,2014-04-17 15:15:32,ProductView,1477,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0)
837ccf0d-711f-4e48-86cd-ca519a902b6a,216.68.47.115,mobile,https://www.galvan.org/,fuentes-maldonado.com,travel,B288589893CAB5A4,15,2015-08-15 22:08:50,ProductView,2015-08-15 22:18:28,ProductView,578,Opera/8.32.(Windows NT 5.0; az-AZ) Presto/2.9.165 Version/10.00
14f46bc8-2e56-4f99-a45d-d72312fe8c40,180.59.20.105,mobile,https://www.ortiz-taylor.com/,hill-moore.com,travel,9A3AD3C82E4A82BD,8,2014-11-03 21:59:37,SingUp,2014-11-03 22:01:14,Search,97,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.9.7 (KHTML, like Gecko) Version/4.0 Safari/534.9.7"
eee4d523-e9a5-405b-9fd8-23c9c093aeb8,202.37.30.21,web,http://www.keller.com/,mendoza.net,travel,,25,2020-12-11 21:22:25,Whishlist,2020-12-11 21:35:22,Whishlist,777,Opera/9.56.(X11; Linux x86_64; uz-UZ) Presto/2.9.185 Version/11.00
6fb8b10d-c654-4610-81c7-383d5badbe8a,147.169.69.245,web,http://spencer.org/,nelson.info,health_providers,,12,2015-04-08 15:23:18,Purchase,2015-04-08 15:45:47,Whishlist,1349,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/63.0.819.0 Safari/536.1"
9a856de2-0d9d-47fd-9671-a93daa915f43,155.176.98.185,web,https://www.castillo-juarez.com/,lewis-collins.org,travel,,18,2014-11-12 06:55:30,PageView,2014-11-12 07:22:50,PageView,1640,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1)
e1a9383b-16d7-469d-9bf5-52e60d53a74f,110.36.142.255,web,https://khan.com/,eaton.biz,travel,,8,2022-03-12 18:50:49,SingUp,2022-03-12 18:56:39,Whishlist,350,"Mozilla/5.0 (Windows CE) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/34.0.872.0 Safari/532.2"
b594b00a-0a2e-4576-840c-bb1c65e49361,159.221.78.62,mobile,http://www.brady.com/,smith.com,health_providers,5D3D5DC51EDDA0C3,4,2014-04-08 06:31:54,Search,2014-04-08 06:44:09,Purchase,735,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.10.2 (KHTML, like Gecko) Version/4.1 Safari/534.10.2"
7f03ff77-d764-488e-9977-a82d176f642a,162.115.45.205,mobile,https://morales.biz/,watkins-smith.com,ecommerce,5E4621BCFC308327,9,2015-02-17 10:57:46,Purchase,2015-02-17 11:18:30,Whishlist,1244,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/11.4p3096.0 Mobile/04R797 Safari/534.1"
147a310b-d84a-4775-a028-9070df21fb1a,203.133.85.128,mobile,http://scott.com/,beasley.com,health_providers,6928BF5152BFBF65,20,2013-11-08 08:06:37,Whishlist,2013-11-08 08:14:45,DiscardCard,488,Mozilla/5.0 (Android 3.2.1; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0
7935f341-8c44-4789-99cb-42d49a04bb3c,220.166.217.45,mobile,http://www.downs.com/,bean.com,health_providers,1ADFB5ADBA55784F,16,2017-06-26 08:31:46,SingIn,2017-06-26 08:45:07,SingIn,801,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/46.0.831.0 Safari/533.2"
2dc451a5-19fb-4e09-85d2-4e3fd110d1b4,99.131.80.70,mobile,https://www.lee.com/,edwards.info,health_providers,F76AC265D2571FED,27,2017-04-22 02:45:54,CompareProducts,2017-04-22 03:03:32,Whishlist,1058,Opera/9.13.(X11; Linux x86_64; bg-BG) Presto/2.9.164 Version/11.00
d5329fbf-0425-451a-9a96-4df0effa189f,177.155.174.113,mobile,https://www.green-love.info/,graham-white.com,health_services,CE642649712DEA57,30,2012-12-06 08:37:16,SingUp,2012-12-06 08:44:42,SingUp,446,Opera/8.40.(X11; Linux x86_64; sc-IT) Presto/2.9.171 Version/12.00
95280b89-ae44-49dc-9b9f-05f4cf910579,220.229.1.125,mobile,http://www.arnold-richardson.com/,torres.com,health_providers,BA1CF28F521CD614,7,2013-03-30 16:03:48,SingIn,2013-03-30 16:31:22,SingIn,1654,Opera/9.58.(X11; Linux x86_64; tcy-IN) Presto/2.9.183 Version/10.00
8e6df1af-d49c-4d93-af82-2633505e854c,75.248.50.255,web,https://sullivan-carpenter.com/,tucker.biz,ecommerce,,28,2022-02-13 11:22:21,Search,2022-02-13 11:50:56,PageView,1715,Opera/8.93.(Windows NT 10.0; ro-RO) Presto/2.9.160 Version/11.00
fbb29cd9-bf95-4967-bd8d-83333cf3bb51,175.187.88.4,web,https://www.hamilton-perkins.info/,gray.biz,ecommerce,,18,2012-07-13 20:13:17,Purchase,2012-07-13 20:40:22,Purchase,1625,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/56.0.815.0 Mobile/60Q300 Safari/536.0"
df387008-c725-4659-a49e-257c3c2dc98d,185.190.207.176,web,https://www.warner.com/,scott.com,health_providers,,14,2013-03-12 14:22:03,Search,2013-03-12 14:38:58,CompareProducts,1015,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/47.0.835.0 Safari/536.0"
e2f33cc1-94b0-440b-a15b-22fc72a1fb1f,138.101.98.125,mobile,https://stokes.com/,lowe-watkins.org,travel,AC82AA5418E18823,23,2017-10-18 03:34:29,DiscardCard,2017-10-18 03:58:35,DiscardCard,1446,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/16.0.893.0 Mobile/30R997 Safari/534.1"
f7b7ae2c-1bf9-4a6d-917e-f778746f4665,159.150.186.50,web,http://www.thomas-fowler.org/,hernandez.com,travel,,12,2020-04-12 19:30:46,Whishlist,2020-04-12 19:48:28,ProductView,1062,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mn-MN) AppleWebKit/534.4.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.4.3"
81449e01-f63d-44d8-9899-753cb3eabba7,205.251.118.160,mobile,http://walters.biz/,long.com,ecommerce,22C33F706359E7F1,2,2015-01-14 02:29:53,Purchase,2015-01-14 02:45:22,PageView,929,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/26.0.883.0 Safari/536.1"
1a7a4560-168f-4d93-9ffa-d4e4e3e7ebe0,170.53.180.84,mobile,https://www.neal-bailey.com/,jones-gilbert.com,health_services,E86598356C30C6C3,21,2015-06-03 11:03:49,SingIn,2015-06-03 11:20:50,SingIn,1021,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.46.5 (KHTML, like Gecko) Version/4.1 Safari/535.46.5"
e6aae239-ad1a-49f6-bb95-4f134285f695,173.55.145.15,mobile,https://www.kelly-reyes.net/,smith.info,travel,16F4A1ACCFB3DCC8,27,2014-12-02 05:26:32,Purchase,2014-12-02 05:35:25,CompareProducts,533,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; km-KH) AppleWebKit/531.10.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.10.7"
121dbd7b-b05b-4759-9442-7c622c390b0a,144.180.2.137,mobile,http://lopez.net/,dixon.com,health_services,CE213473AD0B9210,19,2015-11-19 00:04:53,Whishlist,2015-11-19 00:23:10,Whishlist,1097,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.1)
8bd247de-602b-446f-9045-9916fc6d6f32,202.62.157.92,mobile,http://www.adams.com/,vargas.com,travel,4D99419F94900017,11,2017-02-26 20:11:04,CompareProducts,2017-02-26 20:22:20,ProductView,676,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/19.0.840.0 Safari/533.2"
473b5688-c71b-4b37-a469-47a8e84efce0,198.68.180.226,mobile,https://www.leonard.com/,wilson.com,health_services,4B597A42A0E0A9C3,12,2018-07-05 01:33:44,DiscardCard,2018-07-05 01:35:44,SingUp,120,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/33.0.898.0 Safari/531.2"
09128b9f-551d-401b-99f8-27c60ff9a335,169.203.1.9,mobile,http://oneal-good.com/,martin-monroe.net,health_services,2E9AA0BA59DDDF5A,27,2014-12-09 14:58:59,ProductView,2014-12-09 15:07:48,Whishlist,529,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.807.0 Safari/535.1"
3d604d98-9475-470f-bd14-644b0648ecc8,128.93.46.30,web,https://malone-wells.org/,olson-mcclure.com,health_services,,12,2019-12-13 22:00:49,Purchase,2019-12-13 22:28:35,Search,1666,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1)
e40fcd1d-a4fc-4ea3-bc73-fef8762bd5b5,204.243.94.15,mobile,https://robinson-duffy.com/,price-king.org,health_providers,4E8875003F910956,13,2021-04-16 23:35:43,CompareProducts,2021-04-16 23:50:47,Search,904,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0)
26e9f977-b805-43ed-97e4-ced2497031a0,131.92.52.83,web,https://luna-ball.biz/,cook-chavez.com,travel,,17,2017-07-25 21:34:16,DiscardCard,2017-07-25 21:54:23,Whishlist,1207,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.1z6297.0 Mobile/77X608 Safari/535.2"
f4c71edf-2471-456d-9c6f-f2e2a8a482c0,26.149.182.207,mobile,http://bartlett-garrett.com/,roberson.com,health_services,A51E3081A1F5010C,16,2022-03-26 09:11:05,DiscardCard,2022-03-26 09:20:00,SingUp,535,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1)
480db8f1-49d6-4c86-8079-e1ba0bea9ff6,128.20.218.185,web,http://lopez.com/,johnson.net,health_providers,,8,2019-03-02 02:17:19,Search,2019-03-02 02:44:34,DiscardCard,1635,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:3.0; lb-LU) AppleWebKit/531.16.6 (KHTML, like Gecko) Version/4.1 Safari/531.16.6"
7dbc5179-9c86-41f4-8c85-5a2c3e133b36,134.208.60.88,mobile,https://www.murphy-gross.com/,willis-jones.biz,travel,0BD0A4A620F1F338,27,2015-01-04 02:35:50,SingUp,2015-01-04 02:51:07,CompareProducts,917,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1)
498fea9d-f611-4706-8fe9-6b9a7211e759,64.70.95.3,mobile,http://bolton.info/,pratt-vaughn.com,health_services,6D8F3775CC4432F3,13,2017-07-27 12:55:26,ProductView,2017-07-27 13:11:35,Search,969,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.0)
5887a3e0-55d8-42f1-b8f8-b2c36908ad8a,222.210.199.120,mobile,https://www.paul-hays.org/,douglas-cain.com,health_providers,B7B1F613C3FF8E5D,21,2015-03-02 23:31:46,Whishlist,2015-03-02 23:52:54,SingUp,1268,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.826.0 Safari/535.0"
e7985e86-d9b1-4ed8-8059-f4de1da814c3,193.2.118.151,mobile,http://www.lyons.com/,davis-lowery.com,travel,2A97ACD9AA7A3E70,27,2017-05-08 11:13:14,ProductView,2017-05-08 11:14:55,DiscardCard,101,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1)
d003a9ee-5c3c-48b4-9a62-593b1b2472c3,214.213.143.178,web,https://www.spencer-mccoy.com/,thompson.com,health_providers,,29,2018-11-24 04:24:36,SingIn,2018-11-24 04:38:40,SingIn,844,Opera/9.97.(Windows 95; zh-SG) Presto/2.9.174 Version/12.00
f2aace9c-d27d-4762-8db1-edcf1f14fd67,159.97.110.22,mobile,http://www.martin.com/,miller-smith.com,health_providers,988B1FDFD65000C1,9,2020-09-04 14:33:57,Purchase,2020-09-04 14:54:31,PageView,1234,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.826.0 Safari/533.1"
f4732030-3d96-408b-8a53-1a98778eee56,92.91.114.191,mobile,https://dixon-conrad.info/,reyes.com,travel,8F680105A44262E6,12,2018-05-27 05:31:08,CompareProducts,2018-05-27 05:57:58,SingIn,1610,Opera/9.41.(Windows NT 6.2; bem-ZM) Presto/2.9.183 Version/10.00
2232a906-e638-403c-a086-7b999e81b32b,180.158.48.60,mobile,http://www.roberts.com/,mathis-foster.com,travel,3C5871D032C69EF4,3,2017-12-30 06:29:15,Purchase,2017-12-30 06:55:44,SingIn,1589,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1)
7e158bcb-0309-4909-8b1a-128e70237479,37.34.174.60,mobile,http://www.nichols.org/,wilson.net,travel,C22D87D84E3268FB,23,2019-01-28 01:20:43,PageView,2019-01-28 01:43:41,Whishlist,1378,Mozilla/5.0 (Windows NT 5.1; br-FR; rv:1.9.2.20) Gecko/5764-09-28 16:16:19 Firefox/11.0
872798bc-b8de-42b6-ae90-da53526243b2,195.142.61.132,mobile,https://www.parker.com/,smith.org,travel,C9A9D246DF615263,4,2021-05-31 10:21:07,Purchase,2021-05-31 10:49:21,CompareProducts,1694,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1)
8574fd5d-cdfa-458f-9852-a3828f71b021,178.222.199.127,web,https://www.shea.biz/,morales.com,travel,,11,2015-06-13 05:46:06,PageView,2015-06-13 06:07:35,SingUp,1289,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/7986-11-29 17:06:19 Firefox/3.6.8
ff5b8462-229c-429d-a5c0-c8f9e2ccae3e,111.75.161.123,mobile,https://pearson.org/,williams-booth.com,travel,EB882FA91FA5463E,2,2014-06-09 01:06:30,Search,2014-06-09 01:08:24,SingIn,114,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0)
30f2610f-8b6d-4ea4-a13d-537600a2ba21,202.225.25.76,web,http://www.castillo-richardson.net/,williams-jackson.com,health_services,,18,2021-03-19 02:34:23,PageView,2021-03-19 02:58:59,ProductView,1476,Opera/9.54.(X11; Linux i686; lij-IT) Presto/2.9.183 Version/10.00
f82a616c-2331-41b1-8978-6b3390657081,33.206.89.135,mobile,https://walker.com/,gay-fuentes.com,travel,CF3CE3BDB52EB62C,21,2015-05-10 02:41:22,SingUp,2015-05-10 02:45:58,PageView,276,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bn-BD) AppleWebKit/533.9.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.9.5"
ec9bdb55-53fa-4484-9851-2ecdcee57b6e,143.250.205.64,web,http://cook-flowers.info/,jackson-green.com,health_services,,17,2014-03-13 03:32:57,Whishlist,2014-03-13 03:37:58,Purchase,301,Opera/8.49.(Windows NT 5.1; am-ET) Presto/2.9.187 Version/12.00
794a50d1-aa0a-4ae2-a170-b5897138a875,82.138.91.180,mobile,https://fernandez.biz/,coleman.com,health_providers,32B996EFFE234B50,7,2012-09-29 23:38:59,Purchase,2012-09-29 23:51:34,CompareProducts,755,Opera/9.61.(X11; Linux x86_64; is-IS) Presto/2.9.188 Version/10.00
