cookie_id,session_id,last_action,user_name,conversion_id,session_duration_sec
a7666e91-2d4a-422f-81aa-be151fabb418,6bac37d0-961f-4423-ac5f-b75084e50175,2016-05-21 17:32:38,,"x648,x951",1505
605acaf5-0d44-4808-804b-7258082049f8,56db4390-b138-436a-8a7a-3a5e58ec68a3,2019-10-11 22:42:19,,"x6282,x8336",1764
3fc86c74-3798-4daf-8a98-78f2a59c67da,6af2bb91-b099-468d-8247-f2aebabe38ba,2020-04-03 02:55:12,,"x8347,x2344",499
990d5505-fd16-4c23-8914-0e732abad8c5,746fa9b0-7742-4c86-a59b-b239439d6b08,2021-02-13 10:26:59,,"x540,x730",1723
1482ea9b-eaa5-4e1c-af6b-80c37118b9b9,a8df2810-0f87-4631-89ce-a6dd959f91eb,2018-09-17 16:36:42,christine15,"x1643,x4242",1382
b5d0061d-f3a5-4627-9a72-08e75181bd04,67a80ce3-b72a-4a6f-8d3a-5e87e202a675,2018-10-23 12:40:54,,,1509
ab5ea240-aefd-4802-ace1-72126eb8d531,69be9f20-510e-4cab-918c-a4a6384edb30,2017-01-03 14:18:59,,"x1018,x2796",1390
9419e6f7-5007-4b54-974d-76e22f16b382,96b39cc1-ea78-4253-9a8c-a88613a5f768,2020-05-20 12:51:14,melissa83,"x8995,x6032",116
e53548f0-23ee-4585-b1c8-02b382649f76,30fda5d2-11ee-4bc3-8021-638c02bd1db6,2015-12-10 09:58:46,,,711
cca002b0-6e89-49dc-9874-94c59710a154,7cb9240d-75b4-4b15-85e2-ecd8e6010cda,2016-08-28 00:05:58,qtate,,1608
29a250f6-0583-435d-8dd1-a421af7a591f,6a306052-7a85-46de-8ac4-19132cb8a24f,2018-08-16 20:19:59,,,367
1752ae5f-e379-43a0-a73f-448ec06fb0a2,ef83b605-9f9a-42ba-9433-bec90154f395,2018-09-06 05:08:09,sanchezmorgan,"x7424,x1406",1335
56ec6075-82e0-4ed9-a09b-c7fc2b809e08,a3181d9e-eb5b-4578-b0a0-946051c00b38,2015-01-07 01:47:12,saragolden,,602
915daf55-9aae-49d8-8c66-8b8a6a8a57f7,8f46db8b-71f2-458c-a50b-bbcd515de5df,2014-05-10 16:04:16,zrobbins,,867
2ade9aa1-e3f3-4639-80cf-259c576e2f8c,a808990a-818e-4c4f-837e-f1e3d908b1a1,2012-12-05 10:40:15,williamsdanielle,"x1314,x5482",1050
63ceb490-2599-4839-a7f5-8dbbea026e42,9f5b3553-a464-4475-95de-0334f0d3d3c7,2016-10-06 15:16:27,,"x7147,x9095",1265
dd5a9825-1604-4bb5-8092-f5d748a36fe1,21f3bab6-5c36-45d9-ab8d-5c7f4c856e98,2016-11-19 07:36:51,,,1122
ead98328-adb3-4ead-bb05-bf45288f0741,87e3b8fc-b6bc-4260-b419-425781a0ec43,2013-04-12 01:26:55,sanchezjustin,"x920,x749",714
5ad46b34-0130-41e0-a6f2-b9f431a5b6a4,936a381b-23f9-4482-a8d2-5d2458549e7e,2016-04-28 17:53:48,awoods,"x2873,x2271",1185
0b3639b5-286c-49ba-a4c9-b8f542c2c330,b3d2d584-784a-47b9-a16d-d45f14f352f8,2021-09-08 03:56:17,wadejasmine,,545
be0cf6da-ef17-4b86-b813-250f764679d4,ae0e6b10-2753-422b-b8d2-be149328ab2f,2015-02-13 21:29:28,,,514
ec9f465b-d5d9-4439-b9bb-f146b15f7498,48fe53bf-841b-4850-a725-afd5a06108e5,2017-03-24 12:08:50,deborahmcbride,"x3886,x4786",533
685bb722-6a3e-42d3-a9ff-6570d43975d1,bcf2e08a-5082-4c08-862c-50e94f2c7562,2014-04-11 22:57:19,wilsonscott,,150
cfb48cbb-6bea-4376-b9b2-b5c9d051cdaa,a3abdf28-4155-4885-907f-4ba729bbfc91,2013-04-07 17:10:19,,,1688
2efc965d-32da-4597-ad9e-4edcc2b65c32,713e0d85-1745-4857-b685-aa8f0001d5a7,2015-03-26 11:48:07,johnsonjeremy,"x4388,x5084",307
c6102286-6516-4ec2-a178-c22f5adf46d9,c112b942-b499-4160-8b6d-2d33fa92ac26,2013-05-09 09:44:49,,,621
defbdb87-50ac-41c9-b1d8-a988870b25f1,128f7348-bfd8-4419-98c5-20897aa94fdd,2022-05-17 17:57:22,,,1568
fe864133-6c54-44ee-a51f-468620e1312b,ccb057f6-237f-49e3-ad8e-e10ee93d9563,2013-06-07 07:23:10,johnnavarro,,672
f461edc5-ea53-40df-89bf-c152a4f281af,45a6b455-da63-4717-a4e8-9d43e1fb187a,2018-05-06 12:38:19,chardin,,330
621e501f-f180-41cb-9fdb-764ce2e4ccd8,1c4fc177-29f9-4c17-8714-00ade707ba07,2014-09-27 17:24:28,,"x7689,x5974",379
502a8fea-f154-4d74-b20d-a93e63684b0c,f7db949d-1b16-446a-8e53-8f2b0182c9e8,2014-08-01 01:39:34,tguzman,"x3808,x8379",787
7b7f0544-2312-4a16-b699-43caadeda8ec,b551722b-80e6-43dc-bc22-88878d877fcb,2016-06-16 14:44:29,,,511
af19e125-c0c0-4d8a-9c9f-98f6f7cca5f6,0197dd9f-851b-408d-9f1b-e207eaf54138,2013-09-14 01:26:16,karla51,,815
04126879-1d05-481a-8aa1-399a6a8c1d75,b02c0fe9-d3e8-4708-b30b-be2416da01aa,2015-05-20 01:38:14,award,,1032
4bf61032-c137-4d02-a797-98edabcb544c,35d7ef26-e086-4609-90e2-4bc6228080e9,2016-11-13 17:37:04,,"x4441,x9162",1500
39fcfa57-c780-4f50-85b4-f897df99bb96,7f779aa0-3a97-4370-8a91-8acd7eb27f4d,2017-11-19 17:47:12,,"x7959,x2968",1557
cda72c39-aeb5-4809-9aaa-fb0bc1d6097c,541f983f-9abe-4220-b1db-dd35c87097f6,2018-02-24 13:46:57,jonathanstevens,"x8276,x1169",1060
eafd3e22-1d9e-4fc2-910c-ec3c08409bee,f4d9d25d-8e82-40ef-bec7-8eaa799b173f,2013-10-06 02:00:31,michelelevy,,269
67850246-7602-470b-9eb3-4c4b724d0fc0,ff43e242-8548-4c97-881e-024a5175caf5,2016-04-14 15:27:18,jocelyn69,"x382,x8215",1040
661c6bef-e753-48d0-b9de-1966660e0446,980ffa7a-e142-4743-8962-b1b08844b160,2013-01-05 03:23:50,,"x5669,x2624",969
f7cf2328-9f91-4de1-b560-e9d26d1f572d,a05f38e7-8907-44c5-9bcf-635efdc97930,2021-09-06 04:01:25,,"x3825,x774",1483
21c2bd29-68d1-44e6-a958-d68866e7fc4f,86227614-4087-44c9-94c4-c572876869c3,2016-12-12 19:54:57,,"x4214,x678",1617
1c473cea-ff27-40ef-9493-d4c692fb8516,d3b2c38c-5896-43ec-b4fd-94867bba7fb4,2014-12-18 04:52:56,,,1535
5f0ba609-58c0-49e2-bf01-bf0f48b9fc99,70814804-d916-4652-abe3-1938a53b42be,2021-08-22 02:21:31,guerrerobrittany,"x8550,x741",1579
0762d4aa-5cc9-49a0-ad7c-9a4f778bcc24,9cba6086-39d3-45f8-acac-e9b3bd802b9d,2018-07-24 11:44:20,,"x5922,x218",1494
142a31a4-06b0-43dc-b374-a247ce641b0f,44adc930-2c8c-4147-ac9e-0f0b5c5b8d45,2016-01-31 07:59:15,rowebrooke,,1712
d81304f8-185b-437f-9e4a-b19b3a87d0db,a47d1faf-c4c6-44a3-9dd2-3fc11e4f46a5,2018-09-22 20:24:28,,"x325,x1148",1044
8a9a9246-fc58-4b0f-9128-e88e52f7aa49,e4e26fb8-b2c0-46d8-9dfd-5cbd8f8a3909,2013-03-29 21:20:08,erica41,,284
12a56a68-e9ce-40cf-bb7b-0219a0549bff,1af99ea7-d39e-4c11-a303-210bf469597f,2016-04-21 18:09:42,travislewis,,958
a58ddb20-3c5d-4c9c-b033-234cf2c1b2c7,e061a079-8cc8-4410-85cb-1e6cd7b60446,2013-03-14 22:27:39,ramirezcraig,"x5188,x4850",722
69a47c88-4544-4e72-9ec0-163f35046e8f,9117df03-2baa-4715-a00d-8a412c964e12,2012-07-26 12:31:53,desireepatel,,1295
3f045eb0-946e-4e37-bbac-2dd8d650c42a,8a68b4ae-20f5-4847-878a-4c387f6c4fba,2014-05-07 18:45:06,amyklein,,1049
d3256eee-5845-4ae4-b1c0-dbcfc1fb1212,5bf62e10-dbb8-48a3-baff-267ed815c974,2016-08-18 18:41:00,,"x7513,x6278",1468
89ac7809-b599-467a-806d-ec1fb221ee3e,c9357943-ea70-4473-b0a3-0228833daf06,2015-05-10 05:35:35,nmcdowell,,1001
b02ceb1d-a2ec-4a30-8017-42c4841dde42,e3bfaf2b-23e6-40d2-9eb9-eceec8bd9fbe,2022-02-25 02:29:06,beth81,,1250
75471feb-95d8-42aa-ba1c-12e65190c139,8aa79359-ca59-44a1-a4f2-aadf5cf3e0d0,2021-04-02 21:53:01,karen49,"x9072,x2783",1639
7b526891-a677-4a7a-8f4c-df760e215b3a,4f820260-4776-4432-8e1a-9e6d51713c9a,2016-06-28 23:45:13,matthewwalters,"x265,x1080",691
caa91627-3dcc-45e6-8d1e-ee7e2161dd0f,23c1d10f-67ab-4e05-998b-271770888b0d,2018-02-12 17:19:48,,,454
834d6cff-bcde-4ec9-a010-4f6e29db0dec,026edf40-2584-442b-8f5d-efefc73a4532,2021-09-04 06:52:21,timothy84,,1602
6f253621-5635-4678-8470-760b870c65bb,89be0dac-eb5e-40cd-a6fb-3d7b23c85167,2012-09-30 23:23:01,twalker,"x7974,x6555",554
9f333cf5-7333-46e1-bf4d-8ec864911981,3c997647-59a7-483e-a4dd-392fe8330cbc,2012-07-08 18:28:34,,,363
31b71292-bff4-472d-8ed2-bb171d3a4d4c,3c12c28c-f444-481c-9fe8-abc421734503,2015-06-10 16:22:47,,"x8820,x5328",1506
c8b7e115-51e1-452e-947e-6acdd49c2e69,50fdef1e-e202-41d3-a8a1-21e4d2ecb82a,2017-10-03 06:05:29,,"x3578,x497",743
3bb93edc-c387-484e-b425-36c518bd0245,1c8761dc-2484-47f4-945f-dc7dc178fd4b,2020-01-08 09:37:05,marywilson,,1729
f8add7a7-eb5a-4722-9573-c30463169e6d,04298017-00cd-4280-9f4f-16dde7403eac,2017-04-01 10:34:41,,"x6090,x2870",1459
63ada95f-b467-4a34-bc65-c9d2db6a19d5,ecb59c0b-bf14-41fd-8279-259b9a02aba2,2015-06-13 23:17:10,ghaynes,,1468
4ef26fb0-87aa-4315-80b5-f1d7c8d118db,bbf9d21d-b3c5-407f-840f-e6fdac248ee8,2017-04-05 04:00:06,,"x5113,x7670",153
d5d3f40d-3d71-4cd9-bbc0-6b1373f5b7fa,f0ca9afa-8a16-4df2-981a-0fdc3f60d3a9,2016-11-25 03:13:46,,"x1145,x5543",666
abd15f7d-4adc-4d32-ba44-b1f379f118db,f338abc5-2d1d-4e33-a6ef-907cf4f6ca6c,2018-03-04 12:39:23,kelly96,,1786
fdd137ee-f18e-4ed8-a209-abd0ae5fd1d8,2edb6777-f651-4457-9837-afc726db85c3,2019-07-25 18:39:10,,,634
534ac5e7-1d60-4217-b3f5-f0c39c920a51,74b4d5d9-c5da-4d32-ae7f-08e617406016,2022-01-16 01:04:14,khawkins,"x9669,x423",1155
6988e783-6bcd-4d58-8ae4-da0edb7c3822,802677c9-29cc-46d2-8105-240d52ac0ca2,2016-03-21 07:27:02,,"x7424,x1712",264
2423b9d7-fbbe-4a38-bfec-b1aa5dbac908,14de6438-31ba-4066-b1ef-5121481bdc9a,2013-05-09 22:48:46,,,1586
836d465e-2368-4449-8350-740c59d073ef,9a88358c-f0fa-48f3-80e7-48002826dff7,2017-09-26 06:01:56,,,387
970fb07e-b739-4790-9957-e897e3d72f2a,3260e84a-d867-4b09-bdd8-2658a389a1f2,2015-09-05 05:40:50,,,1461
cd80edb3-2c4a-4af0-a549-74088218df34,9ca7a40b-b0e8-4ae9-83e6-ab3e939ccc20,2018-09-19 08:27:26,,"x9728,x3554",1644
9fcecd85-3e31-4d84-9d5b-72b0ae750653,59df24f0-5a27-4d1f-9103-01ca977fb3ee,2021-10-16 17:30:36,,,372
6f6e433d-093a-4b3c-84b5-747382fd0a8a,6fe25236-8512-4d07-a970-24b5be07740b,2019-06-27 08:14:57,lindseyatkins,,877
d1da7885-d324-4ae5-a2a7-13db12401160,21a0d547-22a2-4ce5-bc37-280766b6a64b,2021-09-27 06:13:31,williamboyd,"x965,x1631",84
06fef007-1bbb-4905-9ed1-092e10a039ca,61798a48-eecd-4370-ad51-21a2e4e19e26,2021-10-08 18:24:28,,"x4958,x8066",1293
c8186023-3594-4f24-a814-2a6e121c26c6,ccd3a7fa-15b1-4a7a-a9c6-4397f3443e1d,2012-07-12 15:46:22,watsonkelly,"x94,x3667",552
2d0df36a-9949-4979-9366-a41ee5f59790,be113d77-1f66-4916-b568-9c908d75d7a4,2012-08-27 00:11:41,margaret96,,1554
bf47788e-c960-4bdc-94bf-24390b0261ef,8a1bf4b4-6875-4176-b572-29ad32bc1cf4,2014-07-09 21:35:15,beverlybullock,,170
ee012ced-85cd-4bce-b26d-9d475250e7d6,9ad6bf20-b09b-4618-a3cd-672cb2cc431e,2016-03-09 04:55:31,curryamanda,,1582
3aad3c39-6434-4e3c-b2d1-2d201e9c5e24,4a96ad3b-f626-4c67-8e9f-04cde7e0752f,2018-10-18 04:37:38,raymondchristina,,1260
b0bcca10-e2df-4951-92a5-de2068877ebb,9b05f916-b6ce-4127-b990-6b2f6b4bdb86,2013-12-22 05:54:19,bensonsteven,"x1968,x3476",563
e939b3f3-b947-474e-b45e-e841438138ea,d8906547-028b-4bd8-b813-b91d9dcdccd4,2021-10-08 06:18:50,,"x265,x4182",1441
38db409b-de5f-47ac-8f63-82a0f4b2030f,625f3c7a-e512-49d0-9f5f-c32bc7264643,2014-12-16 00:26:11,,,924
48ac7cd6-c394-4078-bdcc-d307478afc0c,a5417e8a-bc27-45f4-9275-650351271d7a,2015-01-06 13:47:44,jimmy32,"x2434,x3458",216
91fd572f-d4c5-4d9f-8874-053918ef5b85,584355b6-08ed-4156-9e9a-01d21b085ef3,2017-08-12 08:07:43,,,524
717bb7d1-adcb-4f8d-b79f-0f55e334999d,72c4b392-77a3-42ac-b571-4519602bd2df,2016-10-26 13:08:13,kerri64,"x5329,x6766",169
139cdadb-bd05-490e-ad3a-46c9fe9cdf3a,f502c8d1-d2ec-470b-b220-2be8b8bcff93,2021-02-26 13:45:08,,,615
62613221-1e46-44df-961e-b1f52d27b725,a345e1d6-63e7-473c-962c-ba28192dc2e5,2020-04-12 16:04:09,,"x9784,x101",1409
c8e83aea-c3d1-4ddd-8570-b4394bd4296f,33883bbd-b590-452d-8821-46cd5a4d2c66,2016-03-03 05:42:53,marcuswarner,,884
ae12b1c6-6004-4ccc-a759-10545f788fd2,fbd51d5e-a9b4-408f-9fef-9007d8108bae,2018-02-17 00:01:28,,"x1215,x5540",620
2218be51-f65f-4926-bdf1-0bd58febcdf4,b10aaaf6-b978-4b5a-b5cf-a47a8e98a9a5,2013-12-10 20:05:08,kimsonya,,1743
61444e50-1b49-4e3e-a7bf-993d52b4aa5f,38992471-fb38-454d-95f3-db0d9430e369,2013-02-08 09:25:55,robinsondiana,"x6367,x3123",1531
aa8d464b-f72f-45cb-9112-936e20987dad,2a973da7-d91d-4c1c-a8b4-66845703d81a,2017-10-27 14:17:45,jenniferbowen,"x9332,x9711",1240
5fe748d9-aa81-49f1-a640-5bb5c76f79d8,a56171c8-a9fb-48dd-901a-619d74d4eddd,2020-03-22 10:28:53,,"x1427,x9011",287
5714f0d8-9466-4b37-80be-db83d40aee5a,2a509737-a16a-4562-83ba-38ede7a88965,2019-02-15 19:55:05,,"x899,x2838",1177
d2ddec4d-cd13-4e80-926a-5fd5fec171db,b9898eb9-7f46-4eaa-a298-95d8f33f8e34,2017-08-21 23:43:58,,,1732
6f4ae64e-4c53-43b5-a778-845c90ef6da2,1771c276-f918-49c4-a14d-8d4cb2cd55d6,2019-06-29 21:47:24,woodsdeanna,,1143
df8ca32f-b2eb-459a-b499-77231025351b,46b30ee7-e340-4767-abfd-308d5e9137d2,2022-01-15 09:25:24,,"x7538,x6793",1392
6439df70-e5e9-4c0c-81f6-969068d8cee4,df4efd22-519c-4ad5-94be-7608465815ea,2020-06-25 06:10:56,,,1076
dd695b6c-a354-49af-9a30-9e6eaa8cfdb3,f410b2ae-3c47-4983-a207-425d86ca0d76,2014-02-08 15:22:40,christopherpratt,,1370
3f69d5f3-0408-4d5f-8703-82c385a76bd8,fbcd8386-71ca-4da2-90d7-7f5a4ba32009,2015-03-13 13:00:09,stephensmith,,1282
6a2001a0-efd8-4c2c-aded-9f9a7f04bb43,d7309672-75e7-4061-afe0-4cb6271cb6b1,2012-09-01 19:34:43,lewisbruce,"x8323,x1200",849
0e280d2c-65a1-4ff4-be26-437fe1b82489,06c6abef-5264-477e-b934-b6555a7a0e28,2021-04-05 17:17:03,,"x3744,x4573",615
59a53b78-14c0-4e7b-a6ae-e48fc048e53d,8193ef74-f194-46f6-b054-7557feb82db8,2019-04-07 11:33:56,,"x6633,x8786",1266
4e623893-0652-439d-9a51-b8320101e179,367612f4-d4d9-4094-b811-aaf86c671e28,2020-04-04 16:55:57,,"x4826,x7249",725
98ee2862-c4ff-4969-a8fe-16af7bfed9ab,0641218f-1809-4f13-91a5-ed9ab7aee9a9,2021-12-09 17:27:19,,,186
573f0f66-8c60-4084-acab-f26ca31952ed,4d450c12-7d53-4a6e-a149-3b7900fdc6ed,2019-05-06 01:53:29,rickymcfarland,"x2052,x6657",552
e0007aeb-438e-4ced-a749-a8d0e1437635,04158106-ee5c-4754-a624-0e5393b39101,2018-10-06 14:37:07,,,593
2d690d99-352e-404a-9ba1-fcc09ce40ba4,74d9578b-486a-4401-a3dc-31cdb11a6dfb,2017-07-30 13:46:48,,"x8024,x7747",916
a519198f-267b-4b7d-b844-e056716c9c32,89a56628-919b-4e23-9204-a98f5df93749,2016-12-25 07:19:50,medinadorothy,"x2560,x4493",753
fd601396-259e-442b-b3d0-a4e9b068933e,9984e775-bd0b-4e9c-8f05-e730b95d0949,2017-12-30 18:43:22,nnichols,,930
9a9d075d-adfb-4eda-a8c7-c0fd75c2422f,aca07765-2ce0-42e7-8b63-b1383d08ba32,2021-06-24 14:49:45,,,182
5af86395-bb6c-4b99-8205-66a79fa17f4d,96e43f4a-708c-48b3-8c10-39fc24e54aff,2021-08-13 10:11:48,,,459
5d214e05-a613-4cf5-af5f-8966f356be1c,75366a4f-7471-44f1-b4e7-9d9aaadaa39e,2014-07-18 18:47:02,clarkbrett,"x1222,x9157",438
e6e22e49-10ba-4d22-bea7-65ae0c4781a0,ba436b8f-9b77-4680-8762-9ccc31444497,2015-12-27 19:52:07,allen97,,477
5564f29d-0a84-4988-8cf5-8993b23beae4,79d20982-b75e-404d-9b8b-91121980a3af,2021-06-29 11:18:21,petersonlaurie,"x5430,x1338",1054
61b08996-a6dd-47ea-be25-e8f44302c71e,1368e293-3a8f-4c61-99ac-01cf2b9b84e6,2021-09-09 00:37:31,,,1524
c1a4f561-60d4-4b14-ad1d-0a33e5fd9d8d,e63fd862-2c45-4f8c-a548-f40741c58242,2015-02-23 19:47:46,suzannemiller,"x9953,x3855",181
a5820f8e-8aaf-43a7-a318-4db1673f0b65,7d2cfa6d-768c-46cb-be62-a3a24c0fa34f,2020-07-14 01:24:48,,,601
9dcc7d65-a465-4f54-8f5f-9ab48e6dba52,b6281929-da0b-4b5e-9349-3b458ec6c092,2019-01-23 21:26:40,brooksandre,,117
b23d0e77-7f3c-4495-b060-24be8bee3d8d,04ed0516-3894-43df-b04b-01a438dbd5ef,2013-09-13 12:23:39,traceyporter,"x9143,x2970",644
040ed410-27d4-4430-b22f-a26f73acec3f,02ed392f-c163-4c37-8296-88ed373127ce,2018-12-29 04:25:57,,"x8257,x8761",152
07dcd0e5-3aec-46c9-88e8-9b3f9cd454d1,3573c196-68a3-4407-abfb-e46b5453d586,2016-11-10 21:22:44,,,488
2d0e4cf4-e16d-4c95-bb7c-36e5e7790ea2,35c87a99-8e9a-4e5d-920a-646893298fd6,2020-05-07 22:26:47,,,754
321d6e13-00fc-4621-a85a-9bfc27661c0f,25503baf-b0ec-4ad9-b3c6-da90941072c6,2012-10-19 10:48:29,josecastillo,,785
a5ee0bd6-5b78-4c53-8ea9-1af3893c7527,f758a090-b9c8-47f8-aa95-38906ba21e94,2020-06-16 20:20:16,,"x688,x145",682
689c345b-8248-44e5-b919-38b602ca6424,322ca45e-8fae-46aa-87a9-021414b06082,2021-11-16 10:21:38,,,660
f0632a9a-a029-4256-8065-f9d7aa504f1e,fa1e001a-aeae-46fa-b026-5111efaffcc6,2013-05-11 19:52:31,,"x8748,x9001",633
77edca26-5558-4e37-b55b-3233339b3967,a4084b83-62fa-4f9a-bdbe-21e269b23adb,2017-08-09 14:52:30,,"x7516,x81",1510
03241c2f-aa29-457b-aff4-e47dacb8cd50,eb9c11d2-2522-40b4-9ee1-a75df2517133,2016-01-14 20:23:05,,,123
60094991-c0a6-48e8-98cc-3da8d7394a4a,b77e2edd-ddd3-4047-9e67-6e5e39a14f3d,2012-09-23 17:05:16,,"x5770,x446",1769
d34963db-f2b7-4246-92bd-56d4d3861277,2e64bee9-cd21-4629-9fd6-d151d47f34d6,2016-03-11 01:06:33,,,870
08c74c60-dd97-4f03-9750-b2ec22356a6f,3026c107-f073-418f-a7d3-420c08068ca6,2021-09-05 18:45:41,,,105
fd0923fb-2e9e-4254-be00-bcd00a115f77,a020b90f-c796-443f-a1b6-6806996d53ed,2021-11-11 15:31:24,,,1400
9ce7653a-2ed1-4f67-8124-9ccd8fbf4d1c,fb19c5f2-6d0a-42b6-80ae-89a1f11942c3,2013-02-01 09:33:23,,,1148
9e7b8044-4dac-44de-86ee-3bdf4d089c4c,a81d3ca0-6bb7-4916-bec3-62ca6aa2889b,2015-04-28 20:47:04,santiagocatherine,"x7852,x9052",820
d30c82b9-ce44-4149-a359-a8c13ffb740d,047f0c68-77ad-4c41-88d0-ed73d815fdde,2016-12-14 16:21:54,,"x7791,x2458",1209
0847c61f-a190-4722-acc8-d0923d9a896e,7529e5bd-3387-4477-bb62-68efcc3cdcca,2018-10-06 13:16:54,jgonzales,"x5767,x3008",1040
6214fbb3-751a-48ce-9f7b-edf126b04062,257a5207-122b-4e6a-9c49-74ac834ba293,2020-06-11 09:19:12,,"x4764,x2748",1024
fab16432-9bc9-463d-af7c-666cc0f0931e,1f00e9c8-49d4-4377-9e7f-4cb3928f0bb0,2020-03-27 13:12:25,,"x8564,x8984",588
e5c36888-c19e-49b8-82ff-0c2b42d087ab,4a042550-71c7-4397-bacf-f5a2098d2836,2018-04-05 09:06:15,brianna72,"x4460,x1931",1110
f2b202af-1e33-45bc-b44a-4ed297f61f56,29bf0ee0-8899-4946-98a5-5da77b544415,2015-11-06 06:49:46,cking,,382
785a0385-be7b-4385-a21b-1105d5eadb3f,f4885d63-f760-466c-9da6-236dfbbe306a,2012-07-18 18:52:26,,,1511
eb82da5f-eaf1-447d-adda-62f35d7c43ee,e18a8b41-a6a6-403c-9ab7-b03361da0468,2022-01-31 16:45:03,meghandonaldson,"x8614,x4948",119
70704a68-9630-45a7-a163-2134e237c2a3,fcbb6948-4675-4ee8-b018-9066176cb1c6,2013-01-29 08:27:38,,,357
93df852d-e250-4fdf-b55b-59edcabfb026,7fcd6555-c67a-43f8-aaf1-0d1d86b8522a,2018-02-14 11:48:17,,"x2572,x4860",1282
1212fa97-d6fc-4e39-b54e-d996401087f0,dec2cbcf-cdf4-40c6-82ec-0443fa00e803,2021-01-10 14:23:02,howarddoris,,775
c34d809d-66df-446a-849b-c678bdcab92d,f8d73ce5-09df-452c-8140-76ddf3d7cda0,2021-02-21 01:42:52,harrismegan,"x833,x8955",1660
d0754431-80d1-43c8-9b2d-bd31932dec19,44b3bb05-891e-45e9-a07f-8007e9d8edaa,2014-02-16 04:09:35,,"x6772,x7070",1476
6287ca9a-aedf-4eb2-82bb-5a455cf02fc7,bdc382a1-f72c-4a2c-8d69-e3d09080937d,2013-05-27 05:50:51,,,843
7a8a7171-76b7-4e3b-a151-fa741be63eae,18675ec5-9d69-4bb7-ab0b-36b2d7c1fe13,2022-03-20 19:23:09,kurtwalker,,1756
4ed801a1-ac98-4ec2-9fbe-fa022a2bf70f,b63b404d-2b6b-47d2-b893-7afb38d17e24,2017-08-21 12:57:48,,"x2253,x3424",998
b21abea7-7e1a-4a4a-939d-65d4e6b14aac,727642a4-b0d0-4f1b-8341-3da648d84e08,2014-09-15 12:51:46,,,147
5af9c573-301d-4ce2-ac0b-eb7796af3b6c,09371bb9-01d6-47c0-8d5b-71a7dbd19005,2013-03-11 00:30:58,whiteheadann,,644
7fc17ff6-42e9-4b67-8692-b9712a192273,867cdcda-dcf6-4206-a29f-c5822fa9d7fa,2020-02-27 16:07:20,,,169
13dcfa43-6b64-4c25-a535-13aa26fc4337,138b19d3-1f3a-4652-81ec-9d0ab5303907,2018-03-02 23:06:00,georgearellano,,1253
58c82d7d-297f-484b-aab6-81bad40f49a1,d7c3281e-68df-4346-9697-814382ba1c16,2021-05-16 10:02:52,sharonvaughn,,1147
87fb0712-8f5f-46f7-b6b8-afc8769c3e75,2fe07807-b3de-4de7-baf2-76cea6e079cf,2012-08-10 08:38:36,tommy01,"x5913,x6781",521
bada92f4-93a9-42b8-872a-3cbf4b387637,c20ea189-efbc-44a0-a9f1-2ec4f6c22fdd,2015-09-14 03:22:07,brittany53,"x485,x758",151
bf6e014d-a0b9-4f13-b192-4f66b129c525,ce1b5a0f-20cb-44b1-a890-5c2fce11585f,2020-09-13 19:31:33,,"x2485,x1253",1177
fa6edd86-d714-4a59-ae71-91ac256e890b,b33ebd1c-61a6-409a-8123-80383279359a,2014-03-25 10:57:55,,"x8617,x4208",702
7248b387-103d-46b0-8539-dce782360867,3f13a891-1f8f-4589-9ee5-9259bb6b9b51,2014-03-07 20:55:42,jeffersonadrian,"x9621,x8200",1566
cfc9b88a-41ab-4953-867f-2599e2bb9be1,5ddde4ec-e73c-48b0-803a-227d9887fb86,2014-07-29 21:56:30,rachelbrown,,269
e05817be-be16-4f7f-b158-30b50912abdc,41581be5-ca94-4dbf-ad2a-4e2c414943e2,2022-04-30 09:53:05,matthew72,"x8535,x9543",231
d4242dc0-9c1f-4d80-9d83-f5ffc6ce8ae5,f9fee0af-af2d-43ff-b28c-f1af33ce635f,2018-09-25 00:41:45,philipmitchell,"x4058,x7772",1202
a720aa23-4127-4b7f-8e8b-6244f91ed433,84d25de9-5625-4819-92d6-76efc3847435,2015-03-24 01:27:27,brookssarah,,242
16ac9ef4-faae-42ec-bd82-32de5909054f,7e831caa-1c88-4ad5-82b7-5a7a3b118383,2014-06-02 07:12:51,,"x3381,x101",1325
f0f4315f-b67f-46fb-9320-6e61ea3e8c96,f80bf3f9-5f07-4ec7-8bc3-39069d156fb4,2012-11-05 11:32:18,,,768
212b8f45-02f2-4f4c-ab0e-f136e33a2948,219da76f-55a1-498b-a4d3-67728ccc8a05,2017-02-04 04:51:27,,,1120
657a95c2-c4d0-4db0-827f-c3076af7b34a,1d01a5ed-cf85-4f1e-8b1c-f35bc0c4b971,2019-02-01 22:06:19,,,1095
fa7eb4b5-7361-4325-96af-7c17815dbed6,c8147ee9-a89b-4e47-aa25-9a7baeb2ed8d,2020-01-25 17:39:27,edwardsgerald,,1656
44254efe-d262-4bcc-aa8c-9bec717deddf,46b44f79-7690-49b1-8198-3386fd5d0770,2021-10-19 17:38:26,,"x9940,x7877",951
dd75b63c-df0e-4942-9ac0-2909f0c7d3c6,6fec44e3-df6e-4be2-99c7-4837528e745d,2014-01-05 23:18:05,micheal99,,296
025fa628-022c-41ba-880e-90bf4b6bf58b,c5c00b1c-e9bf-42f7-ae65-12ece9c21785,2022-04-28 09:32:30,,,1599
